# Filename, Chi
B_+0,25_D_-4,25|1.1651079757820468
B_+0,25_D_-4,5|1.158274993575686
B_+0,25_D_-4,75|1.1533204410314102
B_+0,25_D_-4|1.1747802046571203
B_+0,25_D_-5|1.1510912132967168
B_+0,5_D_-2,75|1.182409359030365
B_+0,5_D_-3,25|1.1635668395882306
B_+0,5_D_-3,5|1.1574429369911317
B_+0,5_D_-3,75|1.15370693554361
B_+0,5_D_-3|1.1718301290073927
B_+0,5_D_-4,25|1.1537309534279598
B_+0,5_D_-4,5|1.1573501571230522
B_+0,5_D_-4,75|1.1641483614384927
B_+0,5_D_-4|1.1525300213189147
B_+0,5_D_-5|1.1722753436049822
B_+0,75_D_-1,75|1.1785970565165855
B_+0,75_D_-2,25|1.1620430539725433
B_+0,75_D_-2,5|1.157490029914351
B_+0,75_D_-2,75|1.154678318045942
B_+0,75_D_-2|1.1685256979697498
B_+0,75_D_-3,25|1.1569065003649075
B_+0,75_D_-3,5|1.1618475895089275
B_+0,75_D_-3,75|1.1685397985934505
B_+0,75_D_-3|1.1546016139212607
B_+0,75_D_-4|1.179047954620736
B_+1,25_D_+0,25|1.1726478780127714
B_+1,25_D_+0,5|1.1835984742923575
B_+1,25_D_-0,25|1.161057785725159
B_+1,25_D_-0,5|1.158347347939108
B_+1,25_D_-0,75|1.158222011602123
B_+1,25_D_-1,25|1.1652960641066064
B_+1,25_D_-1,5|1.171359903120546
B_+1,25_D_-1,75|1.1824371324892424
B_+1,25_D_-1|1.1604342085667005
B_+1,25_D_0|1.1662819220922158
B_+1,5_D_+0,25|1.1606877133245053
B_+1,5_D_+0,5|1.1598605189878695
B_+1,5_D_+0,75|1.1612449453788807
B_+1,5_D_+1,25|1.1718707550892258
B_+1,5_D_+1,5|1.1784247305377198
B_+1,5_D_+1|1.1652744342059573
B_+1,5_D_-0,25|1.1700033746909742
B_+1,5_D_-0,5|1.1785829847121378
B_+1,5_D_0|1.164565969450908
B_+1,75_D_+0,75|1.1753979423794676
B_+1,75_D_+1,25|1.1639875946995375
B_+1,75_D_+1,5|1.1622547109806525
B_+1,75_D_+1,75|1.1622566861596801
B_+1,75_D_+1|1.169674819650303
B_+1,75_D_+2,25|1.1701801297015137
B_+1,75_D_+2,5|1.177943158126464
B_+1,75_D_+2|1.1649004793973208
B_+10_D_-0,5|1.167246504165934
B_+10_D_-1,5D_-1|1.157614945494562
B_+10_D_-1,5|1.1677682560801124
B_+10_D_-1,5D_-1|1.157614945494562
B_+10_D_-2,5|1.1668197988418574
B_+10_D_-2|1.1570546741981849
B_+10_D_-3|1.1862122514369786
B_+1_D_-0,75|1.175741471290977
B_+1_D_-1,25|1.1613077200187318
B_+1_D_-1,5|1.157247641911563
B_+1_D_-1,75|1.15607495586366
B_+1_D_-1|1.1679426837340012
B_+1_D_-2,25|1.1607671452163388
B_+1_D_-2,5|1.1668674353191535
B_+1_D_-2,75|1.1756092084833742
B_+1_D_-2|1.1573774365876282
B_+1_D_-3|1.1861244339675547
B_+2,25_D_+3,25|1.1730407460576788
B_+2,25_D_+3,5|1.1679848337433107
B_+2,25_D_+3,75|1.1660598373933087
B_+2,25_D_+3|1.1810246805668443
B_+2,25_D_+4,25|1.168321711842712
B_+2,25_D_+4,5|1.174358487346479
B_+2,25_D_+4,75|1.18188719423356
B_+2,25_D_+4|1.1663429559782819
B_+2,5_D_+4,25|1.178111198348869
B_+2,5_D_+4,5|1.173464469560351
B_+2,5_D_+4,75|1.1691470112613223
B_+2,5_D_+7,5|1.1681076318051582
B_+2_D_+1,75|1.182448333201242
B_+2_D_+2,25|1.1676076750391298
B_+2_D_+2,5|1.1652381732648285
B_+2_D_+2,75|1.1639161712914188
B_+2_D_+2|1.1737856562433757
B_+2_D_+3,25|1.168760313087551
B_+2_D_+3,5|1.1758835914055026
B_+2_D_+3,75|1.1840266855102792
B_+2_D_+3|1.163904499286448
B_-2,5_D_+4|1.136517020207078
B_0_D_-17,5|1.178059052540077
B_0_D_-1|1.1812411413623356
